골프장명,골프장지역명,"대중제,회원제",18,사용일자,사용시간,성별코드,나이,"도민,비도민",판매업체명
한라산CC,제주시권,대중제,18,20210921,154923,1,30.0,도민,통화
그린필드CC(구 제피로스),제주시권,회원제,18,20210921,155156,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210921,155348,1,30.0,도민,통화
그린필드CC(구 제피로스),제주시권,회원제,18,20210921,161153,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210604,165228,2,40.0,도민,통화
중문GC,서귀포권,대중제,18,20210921,161328,1,50.0,도민,통화
크라운CC,동부권,회원제,27,20210921,161458,1,50.0,도민,통화
에버리스CC,서부권,회원제,27,20210921,170420,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210921,170637,1,50.0,도민,통화
스프링데일CC,동부권,대중제,18,20210921,171245,1,50.0,비도민,통화
스프링데일CC,동부권,대중제,18,20210921,171249,1,50.0,비도민,통화
타미우스CC,서부권,회원제,27,20210921,171417,1,50.0,비도민,통화
에코랜드GC,동부권,대중제,27,20210921,172715,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210921,185555,1,40.0,도민,통화
부영CC,동부권,대중제,27,20210921,185609,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210921,190840,1,30.0,도민,통화
한라산CC,제주시권,대중제,18,20210921,190929,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210921,192048,1,40.0,도민,통화
우리들CC,서귀포권,대중제,18,20210922,73737,1,40.0,도민,통화
부영CC,동부권,대중제,27,20210922,75925,1,50.0,도민,통화
부영CC,동부권,대중제,27,20210922,85748,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210922,85909,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210922,90003,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210922,90104,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210922,90304,1,40.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210922,90405,1,40.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210922,90455,1,40.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210922,90838,1,40.0,도민,통화
그린필드CC(구 제피로스),제주시권,회원제,18,20210922,91107,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210922,91354,1,50.0,도민,통화
타미우스CC,서부권,회원제,27,20210922,91532,1,30.0,도민,통화
타미우스CC,서부권,회원제,27,20210922,91533,1,50.0,도민,통화
그린필드CC(구 제피로스),제주시권,회원제,18,20210922,91648,1,50.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210922,92202,2,50.0,도민,통화
에버리스CC,서부권,회원제,27,20210922,92431,1,60.0,도민,통화
아덴힐GC,서부권,대중제,18,20210922,92536,1,60.0,도민,통화
더클래식CC,동부권,대중제,18,20210922,93737,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210922,95233,1,20.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210922,95420,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210922,100627,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210922,101824,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210922,101929,1,20.0,도민,통화
더클래식CC,동부권,대중제,18,20210922,101932,1,20.0,도민,통화
더클래식CC,동부권,대중제,18,20210602,95100,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210828,150813,1,40.0,비도민,통화
제주CC,제주시권,대중제,18,20210828,150838,1,40.0,도민,통화
타미우스CC,서부권,회원제,27,20210828,151537,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,151606,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,151629,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,151645,1,50.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210828,151809,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,152424,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210828,152450,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,152759,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,153053,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210828,154142,1,30.0,도민,통화
중문GC,서귀포권,대중제,18,20210828,154211,1,30.0,도민,통화
스프링데일CC,동부권,대중제,18,20210828,154306,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210828,155024,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,155304,1,30.0,도민,통화
한라산CC,제주시권,대중제,18,20210828,155612,2,50.0,도민,통화
아덴힐GC,서부권,대중제,18,20210828,155658,2,50.0,도민,통화
아덴힐GC,서부권,대중제,18,20210828,155718,2,50.0,도민,통화
크라운CC,동부권,회원제,27,20210828,155800,2,50.0,도민,통화
라온GC,서부권,대중제,27,20210828,155923,2,50.0,도민,통화
부영CC,동부권,대중제,27,20210828,160152,2,50.0,도민,통화
타미우스CC,서부권,회원제,27,20210828,160207,2,50.0,도민,통화
크라운CC,동부권,회원제,27,20210828,160612,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,165646,2,50.0,도민,통화
타미우스CC,서부권,회원제,27,20210828,171103,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210828,175515,1,30.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210828,183316,2,40.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210828,203612,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210828,231806,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210828,231846,1,20.0,도민,통화
제주CC,제주시권,대중제,18,20210828,232457,1,20.0,도민,통화
제주CC,제주시권,대중제,18,20210828,232509,1,20.0,도민,통화
한라산CC,제주시권,대중제,18,20210828,232523,1,20.0,도민,통화
세인트포CC,동부권,대중제,36,20210829,5017,1,50.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210829,22119,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210829,70127,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,70412,1,20.0,도민,통화
아덴힐GC,서부권,대중제,18,20210829,74728,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210829,74921,1,20.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,74931,1,20.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,74942,1,20.0,도민,통화
에코랜드GC,동부권,대중제,27,20210829,75004,1,20.0,도민,통화
라온GC,서부권,대중제,27,20210829,75210,1,20.0,도민,통화
라온GC,서부권,대중제,27,20210829,75237,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,75408,1,20.0,도민,통화
에버리스CC,서부권,회원제,27,20210829,84147,1,50.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210829,85220,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210829,85258,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210602,95658,2,50.0,도민,통화
부영CC,동부권,대중제,27,20210829,85349,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,85438,1,40.0,도민,통화
에버리스CC,서부권,회원제,27,20210829,85548,1,40.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,85611,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210829,85614,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210829,85705,1,20.0,도민,통화
한라산CC,제주시권,대중제,18,20210829,85828,1,20.0,도민,통화
크라운CC,동부권,회원제,27,20210829,85906,1,20.0,도민,통화
에버리스CC,서부권,회원제,27,20210829,90031,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210602,95714,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,90156,1,40.0,도민,통화
우리들CC,서귀포권,대중제,18,20210829,90625,1,40.0,도민,통화
라온GC,서부권,대중제,27,20210829,90830,1,40.0,도민,통화
아덴힐GC,서부권,대중제,18,20210829,90924,1,40.0,도민,통화
우리들CC,서귀포권,대중제,18,20210829,91128,1,40.0,도민,통화
아덴힐GC,서부권,대중제,18,20210829,92802,1,40.0,도민,통화
아덴힐GC,서부권,대중제,18,20210829,94344,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210602,95816,2,50.0,도민,통화
사이프러스CC,동부권,회원제+대중제,36,20210829,95236,1,30.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210829,95644,2,40.0,도민,통화
라온GC,서부권,대중제,27,20210829,101847,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210829,102411,2,30.0,도민,통화
라온GC,서부권,대중제,27,20210829,102500,2,30.0,도민,통화
부영CC,동부권,대중제,27,20210829,113049,2,50.0,도민,통화
한라산CC,제주시권,대중제,18,20210829,114005,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,114012,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210829,121551,2,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210829,121952,2,40.0,도민,통화
크라운CC,동부권,회원제,27,20210829,122506,1,40.0,도민,통화
라온GC,서부권,대중제,27,20210829,122922,2,30.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,133013,1,20.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,133657,2,30.0,도민,통화
크라운CC,동부권,회원제,27,20210829,134342,2,50.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,141204,1,30.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210829,141240,1,30.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210829,141259,1,30.0,도민,통화
중문GC,서귀포권,대중제,18,20210602,95845,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,151504,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,151535,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,152702,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210829,152742,1,40.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,152902,1,40.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,155047,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210829,155805,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210829,155837,1,40.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,160059,1,60.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,161929,1,40.0,도민,통화
에버리스CC,서부권,회원제,27,20210602,95908,2,50.0,도민,통화
한라산CC,제주시권,대중제,18,20210829,162150,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210829,162159,1,20.0,도민,통화
우리들CC,서귀포권,대중제,18,20210829,163805,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,163807,2,50.0,도민,통화
에코랜드GC,동부권,대중제,27,20210829,164008,2,50.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210829,171341,2,40.0,도민,통화
제주CC,제주시권,대중제,18,20210829,204703,1,30.0,도민,통화
스프링데일CC,동부권,대중제,18,20210829,210420,2,40.0,도민,통화
부영CC,동부권,대중제,27,20210602,95923,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210829,214901,1,50.0,도민,통화
라헨느CC,제주시권,회원제,18,20210829,223642,1,40.0,도민,통화
부영CC,동부권,대중제,27,20210830,74850,1,30.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,90307,2,40.0,도민,통화
엘리시안CC,서부권,회원제+대중제,36,20210830,93103,1,60.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,93630,1,40.0,도민,통화
에버리스CC,서부권,회원제,27,20210830,93820,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,95056,1,60.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,95120,1,40.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210527,124756,1,40.0,도민,통화
중문GC,서귀포권,대중제,18,20210602,100140,1,20.0,도민,통화
스프링데일CC,동부권,대중제,18,20210830,100601,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,100714,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210830,100841,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210602,100213,2,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,101224,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,101409,1,40.0,도민,통화
플라자CC제주,제주시권,대중제,9,20210830,101537,1,30.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,101718,1,50.0,도민,통화
부영CC,동부권,대중제,27,20210830,101822,1,50.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,102346,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210830,103243,1,30.0,도민,통화
타미우스CC,서부권,회원제,27,20210602,100325,2,40.0,도민,통화
제주CC,제주시권,대중제,18,20210830,103314,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210830,103340,1,30.0,도민,통화
제주CC,제주시권,대중제,18,20210830,103435,1,30.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,103544,1,30.0,도민,통화
스프링데일CC,동부권,대중제,18,20210830,103615,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,103854,1,50.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,103943,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,105118,1,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210602,100606,2,50.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,105656,1,50.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,105823,1,20.0,도민,통화
제주CC,제주시권,대중제,18,20210830,105922,1,50.0,도민,통화
아덴힐GC,서부권,대중제,18,20210830,110551,1,20.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,110624,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,110648,1,20.0,도민,통화
부영CC,동부권,대중제,27,20210830,110751,1,40.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,110856,2,60.0,도민,통화
중문GC,서귀포권,대중제,18,20210602,101122,2,50.0,도민,통화
제주CC,제주시권,대중제,18,20210830,111353,2,60.0,도민,통화
제주CC,제주시권,대중제,18,20210830,111512,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,111523,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,111531,2,60.0,도민,통화
제주CC,제주시권,대중제,18,20210830,111545,1,20.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,111634,1,20.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,111643,1,20.0,도민,통화
제주CC,제주시권,대중제,18,20210830,111654,2,60.0,도민,통화
한라산CC,제주시권,대중제,18,20210602,101944,1,20.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210830,112028,1,20.0,도민,통화
라온GC,서부권,대중제,27,20210830,112047,1,20.0,도민,통화
해비치CC,동부권,회원제+대중제,36,20210830,112049,1,20.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,112740,2,50.0,도민,통화
타미우스CC,서부권,회원제,27,20210830,112909,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210830,113005,1,30.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,113431,2,50.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,114148,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,115839,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,120013,1,40.0,도민,통화
우리들CC,서귀포권,대중제,18,20210830,120346,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210830,123737,1,50.0,도민,통화
스프링데일CC,동부권,대중제,18,20210830,130129,1,50.0,도민,통화
아덴힐GC,서부권,대중제,18,20210602,103634,1,50.0,도민,통화
제주CC,제주시권,대중제,18,20210830,131439,1,30.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,135921,1,40.0,도민,통화
더클래식CC,동부권,대중제,18,20210830,140000,1,40.0,도민,통화
제주CC,제주시권,대중제,18,20210830,140036,1,40.0,도민,통화
한라산CC,제주시권,대중제,18,20210830,141230,1,20.0,도민,통화
중문GC,서귀포권,대중제,18,20210830,141309,1,20.0,도민,통화
에코랜드GC,동부권,대중제,27,20210830,141324,1,40.0,도민,통화
